timestamp,direction,signal_quality,attention,meditation,raw,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,beta_alpha_ratio,alpha_theta_ratio,engagement_ratio,norm_att,norm_med,norm_beta
1769449972.6990488,DOWN,0,51,39,0,9,47,36,28,54,37,41,33,1.4,1.3333333333333333,0.8125,2.469999999999999,-4.310000000000002,9.379999999999995
1769449974.704389,DOWN,0,48,43,0,30,58,52,32,62,19,48,35,0.9529411764705882,1.423728813559322,0.5664335664335665,-0.5300000000000011,-0.3100000000000023,-0.6200000000000045
1769449976.7102911,DOWN,0,56,47,0,23,59,37,22,42,34,41,31,1.2666666666666666,0.9833333333333333,0.6386554621848739,7.469999999999999,3.6899999999999977,-5.6200000000000045
1769449978.7152305,DOWN,0,47,42,0,36,57,50,23,47,33,39,24,1.0810810810810811,1.2586206896551724,0.6106870229007634,-1.5300000000000011,-1.3100000000000023,-1.6200000000000045
1769449980.7203877,DOWN,0,57,31,0,15,12,17,41,38,29,17,44,1.1355932203389831,4.461538461538462,0.9436619718309859,8.469999999999999,-12.310000000000002,-14.620000000000005
1769449982.7260234,DOWN,0,61,37,0,30,54,38,12,51,41,17,30,1.803921568627451,0.9090909090909091,0.8761904761904762,12.469999999999999,-6.310000000000002,10.379999999999995
1769449984.7311585,DOWN,0,44,43,0,23,39,65,22,41,36,25,35,0.875,2.175,0.6062992125984252,-4.530000000000001,-0.3100000000000023,-4.6200000000000045
1769449986.7357361,DOWN,0,35,57,0,32,68,71,47,33,39,35,28,0.6050420168067226,1.710144927536232,0.3850267379679144,-13.530000000000001,13.689999999999998,-9.620000000000005
1769449988.740641,DOWN,0,68,50,0,11,37,20,21,51,47,30,38,2.3333333333333335,1.0789473684210527,1.240506329113924,19.47,6.689999999999998,16.379999999999995
1769449990.746273,DOWN,0,61,33,0,16,19,37,32,37,31,25,29,0.9714285714285714,3.45,0.7640449438202247,12.469999999999999,-10.310000000000002,-13.620000000000005
1769449992.7533078,DOWN,0,52,29,0,7,40,43,40,33,36,36,31,0.8214285714285714,2.024390243902439,0.5564516129032258,3.469999999999999,-14.310000000000002,-12.620000000000005
1769449994.7572649,DOWN,0,53,37,0,11,43,34,13,40,22,29,35,1.2916666666666667,1.0681818181818181,0.6813186813186813,4.469999999999999,-6.310000000000002,-19.620000000000005
1769449996.7627316,DOWN,0,53,38,0,36,71,39,27,39,30,35,37,1.0298507462686568,0.9166666666666666,0.5,4.469999999999999,-5.310000000000002,-12.620000000000005
1769449998.7681973,DOWN,0,54,33,0,24,45,53,18,43,30,41,17,1.0138888888888888,1.5434782608695652,0.6239316239316239,5.469999999999999,-10.310000000000002,-8.620000000000005
1769450000.7740073,DOWN,0,37,39,0,40,48,40,35,40,27,31,24,0.881578947368421,1.530612244897959,0.5403225806451613,-11.530000000000001,-4.310000000000002,-14.620000000000005
1769450002.7790456,DOWN,0,52,41,0,17,35,39,28,56,44,19,24,1.4705882352941178,1.8611111111111112,0.970873786407767,3.469999999999999,-2.3100000000000023,18.379999999999995
1769450004.7845633,DOWN,0,47,45,0,41,64,31,62,28,43,37,33,0.7553191489361702,1.4307692307692308,0.44936708860759494,-1.5300000000000011,1.6899999999999977,-10.620000000000005
1769450006.7891028,DOWN,0,82,31,0,50,59,10,11,56,38,26,34,4.2727272727272725,0.35,1.1604938271604939,33.47,-12.310000000000002,12.379999999999995
1769450008.79557,DOWN,0,58,29,0,29,31,60,1,53,33,28,29,1.3870967741935485,1.90625,0.9247311827956989,9.469999999999999,-14.310000000000002,4.3799999999999955
1769450010.8009028,DOWN,0,58,20,0,23,34,28,54,36,39,41,23,0.9036144578313253,2.342857142857143,0.6410256410256411,9.469999999999999,-23.310000000000002,-6.6200000000000045
1769450021.8437243,IDLE,0,67,30,0,7,44,20,16,43,42,29,40,2.2972972972972974,0.8,1.0493827160493827,18.47,-13.310000000000002,3.3799999999999955
1769450023.8490198,IDLE,0,62,35,0,36,60,42,19,49,29,38,31,1.2580645161290323,1.0,0.639344262295082,13.469999999999999,-8.310000000000002,-3.6200000000000045
1769450025.8541572,IDLE,0,59,35,0,37,35,48,17,32,53,32,35,1.2878787878787878,1.8055555555555556,0.8415841584158416,10.469999999999999,-8.310000000000002,3.3799999999999955
1769450027.859776,IDLE,0,47,40,0,29,29,46,31,37,39,31,28,0.9743589743589743,2.566666666666667,0.7102803738317757,-1.5300000000000011,-3.3100000000000023,-5.6200000000000045
1769450029.8648589,IDLE,0,57,37,0,28,36,25,30,42,40,31,34,1.4642857142857142,1.4864864864864864,0.8913043478260869,8.469999999999999,-6.310000000000002,0.37999999999999545
