timestamp,direction,signal_quality,attention,meditation,raw,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,norm_att,norm_med,norm_alpha,norm_beta
1769540290.3308852,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540290.5330296,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540290.7339256,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540290.934655,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540291.1360114,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540291.3371894,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540291.5377407,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540291.7390192,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540291.939989,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540292.141015,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540292.3423111,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540292.5432348,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540292.7447135,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540292.9457383,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540293.1469433,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540293.348231,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540293.549611,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540293.750487,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540293.9512758,DOWN,0,0,39,0,0,0,0,0,0,0,0,0,0,26.8,0,0
1769540294.1522706,DOWN,0,0,39,0,0,0,0,0,0,0,0,0,0,26.8,0,0
1769540294.3532054,DOWN,0,0,39,0,0,0,0,0,0,0,0,0,0,26.8,0,0
1769540294.5545223,DOWN,0,0,39,0,0,0,0,0,0,0,0,0,0,26.8,0,0
1769540294.7556303,DOWN,0,0,39,0,0,0,0,0,0,0,0,0,0,26.8,0,0
1769540294.9568644,DOWN,0,0,36,0,0,0,0,0,0,0,0,0,0,23.8,0,0
1769540295.1583166,DOWN,0,0,36,0,0,0,0,0,0,0,0,0,0,23.8,0,0
1769540295.3596058,DOWN,0,0,36,0,0,0,0,0,0,0,0,0,0,23.8,0,0
1769540295.5611212,DOWN,0,0,36,0,0,0,0,0,0,0,0,0,0,23.8,0,0
1769540295.762231,DOWN,0,0,36,0,0,0,0,0,0,0,0,0,0,23.8,0,0
1769540295.9635231,DOWN,0,0,34,0,0,0,0,0,0,0,0,0,0,21.8,0,0
1769540296.164305,DOWN,0,0,34,0,0,0,0,0,0,0,0,0,0,21.8,0,0
1769540296.3651402,DOWN,0,0,34,0,0,0,0,0,0,0,0,0,0,21.8,0,0
1769540296.5662634,DOWN,0,0,34,0,0,0,0,0,0,0,0,0,0,21.8,0,0
1769540296.7674508,DOWN,0,0,34,0,0,0,0,0,0,0,0,0,0,21.8,0,0
1769540296.9683077,DOWN,0,0,34,0,0,0,0,0,0,0,0,0,0,21.8,0,0
1769540297.1694677,DOWN,7,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540297.370141,DOWN,7,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540297.5714035,DOWN,7,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540297.7724962,DOWN,7,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540297.9738564,DOWN,7,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540298.1749806,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540298.3757346,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540298.577397,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540298.779111,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540298.9805844,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540299.1815715,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540299.3830717,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540299.5840383,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540299.785123,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540299.9863522,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540300.187439,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540300.3886065,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540300.5902336,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540300.7911723,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540300.9924786,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540301.1937854,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540301.3945398,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540301.595644,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540301.7969952,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540301.9980075,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540302.1989403,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540302.4000154,DOWN,0,0,43,0,0,0,0,0,0,0,0,0,0,30.8,0,0
1769540302.601089,DOWN,0,0,43,0,0,0,0,0,0,0,0,0,0,30.8,0,0
1769540302.8026657,DOWN,0,0,43,0,0,0,0,0,0,0,0,0,0,30.8,0,0
1769540303.0037296,DOWN,0,0,43,0,0,0,0,0,0,0,0,0,0,30.8,0,0
1769540303.2046194,DOWN,0,0,43,0,0,0,0,0,0,0,0,0,0,30.8,0,0
1769540303.4056191,DOWN,0,0,42,0,0,0,0,0,0,0,0,0,0,29.8,0,0
1769540303.6066582,DOWN,0,0,42,0,0,0,0,0,0,0,0,0,0,29.8,0,0
1769540303.8075213,DOWN,0,0,42,0,0,0,0,0,0,0,0,0,0,29.8,0,0
1769540304.0082066,DOWN,0,0,42,0,0,0,0,0,0,0,0,0,0,29.8,0,0
1769540304.2090976,DOWN,0,0,42,0,0,0,0,0,0,0,0,0,0,29.8,0,0
1769540304.4099326,DOWN,0,0,37,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1769540304.61115,DOWN,0,0,37,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1769540304.812654,DOWN,0,0,37,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1769540305.014216,DOWN,0,0,37,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1769540305.2150714,DOWN,0,0,37,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1769540305.4160838,DOWN,0,0,37,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1769540305.6170053,DOWN,0,0,44,0,0,0,0,0,0,0,0,0,0,31.8,0,0
1769540305.8178213,DOWN,0,0,44,0,0,0,0,0,0,0,0,0,0,31.8,0,0
1769540306.0188656,DOWN,0,0,44,0,0,0,0,0,0,0,0,0,0,31.8,0,0
1769540306.2201679,DOWN,0,0,44,0,0,0,0,0,0,0,0,0,0,31.8,0,0
1769540306.4206977,DOWN,0,0,44,0,0,0,0,0,0,0,0,0,0,31.8,0,0
1769540306.6216333,DOWN,7,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540306.8228652,DOWN,7,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540307.0240731,DOWN,7,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540307.2247665,DOWN,7,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540307.4258652,DOWN,7,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540307.6272826,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540307.8284595,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540308.0297768,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540308.2312455,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540308.4323153,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540308.6336908,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540308.835444,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540309.036797,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540309.23763,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540309.438939,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540309.640098,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540309.8411279,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540310.0421324,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540310.2432787,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540310.4443684,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540310.645297,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540310.8463643,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540311.0472686,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540311.248608,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540311.4500122,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540311.6513107,DOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0
1769540311.8525064,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,38.8,0,0
1769540312.0531912,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,38.8,0,0
1769540312.2540104,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,38.8,0,0
1769540312.455377,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,38.8,0,0
1769540312.6568506,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,38.8,0,0
1769540312.8579938,DOWN,0,0,51,0,0,0,0,0,0,0,0,0,0,38.8,0,0
1769540313.0595362,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,35.8,0,0
1769540313.260595,DOWN,0,0,48,0,0,0,0,0,0,0,0,0,0,35.8,0,0
