timestamp,direction,signal_quality,attention,meditation,raw,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,beta_alpha_ratio,alpha_theta_ratio,engagement_ratio,norm_att,norm_med,norm_beta
1769453446.8688216,DOWN,0,55,30,0,14,67,35,42,20,42,31,27,0.7948717948717948,1.1323529411764706,0.42758620689655175,-1.5300000000000011,-5.299999999999997,-14.560000000000002
1769453448.8752213,DOWN,0,53,33,0,22,16,28,36,40,39,38,36,1.2153846153846153,3.764705882352941,0.9753086419753086,-3.530000000000001,-2.299999999999997,2.4399999999999977
1769453450.8815293,DOWN,0,81,24,0,27,91,14,16,52,27,33,35,2.5483870967741935,0.32608695652173914,0.6475409836065574,24.47,-11.299999999999997,2.4399999999999977
1769453452.8868704,DOWN,0,56,31,0,26,13,24,48,29,39,28,39,0.9315068493150684,5.142857142857143,0.7906976744186046,-0.5300000000000011,-4.299999999999997,-8.560000000000002
1769453454.8934672,DOWN,0,44,30,0,26,42,61,38,58,33,36,32,0.91,2.302325581395349,0.6408450704225352,-12.530000000000001,-5.299999999999997,14.439999999999998
1769453456.9002247,DOWN,0,51,38,0,40,26,57,23,40,28,37,27,0.8395061728395061,2.962962962962963,0.6355140186915887,-5.530000000000001,2.700000000000003,-8.560000000000002
1769453458.907138,DOWN,0,60,36,0,31,40,37,11,34,36,27,19,1.4285714285714286,1.170731707317073,0.7865168539325843,3.469999999999999,0.7000000000000028,-6.560000000000002
1769453460.9129906,DOWN,0,59,36,0,45,42,38,16,29,49,21,19,1.4181818181818182,1.255813953488372,0.8041237113402062,2.469999999999999,0.7000000000000028,1.4399999999999977
1769453462.9189963,DOWN,0,52,40,0,28,18,41,46,32,47,39,41,0.8977272727272727,4.578947368421052,0.7452830188679245,-4.530000000000001,4.700000000000003,2.4399999999999977
1769453464.9247622,DOWN,0,42,47,0,28,79,39,46,62,42,30,31,1.2093023255813953,1.0625,0.6303030303030303,-14.530000000000001,11.700000000000003,27.439999999999998
1769453466.9312894,DOWN,0,50,43,0,46,48,56,19,47,45,37,34,1.2105263157894737,1.530612244897959,0.7419354838709677,-6.530000000000001,7.700000000000003,15.439999999999998
1769453468.93707,DOWN,0,37,46,0,24,37,58,50,43,46,20,23,0.8165137614678899,2.8421052631578947,0.6095890410958904,-19.53,10.700000000000003,12.439999999999998
1769453470.942539,DOWN,0,54,36,0,24,48,59,26,33,46,33,33,0.9186046511627907,1.7346938775510203,0.5895522388059702,-2.530000000000001,0.7000000000000028,2.4399999999999977
1769453472.9492643,DOWN,0,57,32,0,34,53,4,49,22,47,47,38,1.2777777777777777,0.9814814814814815,0.6448598130841121,0.46999999999999886,-3.299999999999997,-7.560000000000002
1769453474.9557977,DOWN,0,53,29,0,15,34,54,37,46,43,33,33,0.967391304347826,2.6,0.7063492063492064,-3.530000000000001,-6.299999999999997,12.439999999999998
1769453476.9631667,DOWN,0,79,28,0,64,60,12,15,49,32,36,23,2.892857142857143,0.4426229508196721,0.9204545454545454,22.47,-7.299999999999997,4.439999999999998
1769453478.9694593,DOWN,0,54,27,0,20,39,67,27,48,40,33,32,0.9263157894736842,2.35,0.6567164179104478,-2.530000000000001,-8.299999999999997,11.439999999999998
1769453480.9756823,DOWN,0,52,30,0,37,41,44,19,41,39,35,18,1.25,1.5,0.7619047619047619,-4.530000000000001,-5.299999999999997,3.4399999999999977
1769453482.9812603,DOWN,0,68,31,0,28,20,37,12,52,35,41,32,1.74,2.3333333333333335,1.2428571428571429,11.469999999999999,-4.299999999999997,10.439999999999998
1769453484.987254,DOWN,0,38,40,0,38,35,71,22,54,41,32,37,1.0106382978723405,2.5833333333333335,0.7364341085271318,-18.53,4.700000000000003,18.439999999999998
